movie_id,real_budget,real_revenue,real_profit,is_profitable,is_sequel,is_blockbuster_season,runtime,star,director,writer,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
90 minutes in heaven,6618143.459915612,6374783.735864979,-243359.72405063268,0,0,0,121.0,Kate Bosworth,Michael Polish,Michael Polish,PG-13,United States,63.0,5.925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99 homes,10589029.535864979,2419900.3308016877,-8169129.205063291,0,0,0,112.0,Andrew Garfield,Ramin Bahrani,Ramin Bahrani,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9½ weeks,48657846.71532846,19279732.950729925,-29378113.764598537,0,0,0,117.0,Mickey Rourke,Adrian Lyne,Elizabeth McNeill,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[rec]²,8189836.82983683,27572203.015384614,19382366.185547784,1,0,0,85.0,Jonathan D. Mellor,Jaume Balagueró,Jaume Balagueró,R,Spain,2153.0,6.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a bad moms christmas,35836801.30558956,163454914.4634843,127618113.15789473,1,0,1,104.0,Mila Kunis,Jon Lucas,Jon Lucas,R,United States,1044.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a beautiful day in the neighborhood,30670707.860774342,83130962.51427454,52460254.6535002,1,0,0,109.0,Tom Hanks,Marielle Heller,Micah Fitzerman-Blue,PG,China,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a beautiful mind,101137298.49916619,552403653.8126737,451266355.3135075,1,0,0,135.0,Russell Crowe,Ron Howard,Akiva Goldsman,PG-13,United States,10919.0,7.853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
a bronx tale,47760553.63321799,37530889.983391,-10229663.649826989,0,0,0,121.0,Robert De Niro,Robert De Niro,Chazz Palminteri,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a bug's life,230944785.2760736,699106159.9282209,468161374.6521473,1,0,0,95.0,Kevin Spacey,John Lasseter,John Lasseter,G,United States,9638.0,6.974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a chorus line,78716542.75092937,41407522.456319705,-37309020.294609666,0,0,0,113.0,Michael Douglas,Richard Attenborough,Arnold Schulman,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a christmas carol,292494172.4941725,475722241.7258741,183228069.2317016,1,0,0,96.0,Jim Carrey,Robert Zemeckis,Charles Dickens,PG,United States,4864.0,6.906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a christmas story,10393674.69879518,65050913.88453815,54657239.185742974,1,0,0,93.0,Peter Billingsley,Bob Clark,Jean Shepherd,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a cinderella story,31552673.372154575,116359465.60772894,84806792.23557436,1,0,0,95.0,Hilary Duff,Mark Rosman,Leigh Dunlap,PG,United States,3352.0,6.589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
a civil action,141221488.59543818,106782239.13385354,-34439249.46158464,0,0,0,115.0,John Travolta,Steven Zaillian,Jonathan Harr,PG-13,United States,481.0,6.469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a cry in the dark,39775993.2375317,18320284.183431953,-21455709.054099746,0,0,0,120.0,Meryl Streep,Fred Schepisi,John Bryson,PG-13,Australia,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a cure for wellness,51195430.43655651,34070561.51529988,-17124868.92125663,0,0,0,146.0,Dane DeHaan,Gore Verbinski,Justin Haythe,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a dirty shame,24910005.293806244,3178792.346214928,-21731212.947591316,0,0,0,89.0,Tracey Ullman,John Waters,John Waters,NC-17,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a dog's journey,19629253.03089558,92922103.85529917,73292850.8244036,1,0,0,109.0,Josh Gad,Gail Mancuso,W. Bruce Cameron,PG,China,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a dog's purpose,28157486.74010608,262422425.21542227,234264938.4753162,1,0,0,100.0,Josh Gad,Lasse Hallström,W. Bruce Cameron,PG,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a dog's way home,22082909.65975753,99015023.99608916,76932114.33633164,1,0,0,96.0,Ashley Judd,Charles Martin Smith,W. Bruce Cameron,PG,China,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a dry white season,22768548.387096774,9529596.308870967,-13238952.078225806,0,0,0,106.0,Donald Sutherland,Euzhan Palcy,André P. Brink,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a few good men,91672843.90591589,543866313.8888097,452193469.9828938,1,0,0,138.0,Tom Cruise,Rob Reiner,Aaron Sorkin,R,United States,4050.0,7.542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a fish called wanda,19887996.61876585,165716631.0600169,145828634.44125104,1,0,0,108.0,John Cleese,Charles Crichton,John Cleese,R,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a ghost story,127988.57609139127,3545004.5426356588,3417015.9665442677,1,0,1,92.0,Casey Affleck,David Lowery,David Lowery,R,United States,906.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a good day to die hard,123864377.68240345,409626495.3330472,285762117.65064377,1,0,0,98.0,Bruce Willis,John Moore,Skip Woods,R,United States,4437.0,5.334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
a good year,54461805.55555555,65774180.779265866,11312375.223710313,1,0,0,117.0,Russell Crowe,Ridley Scott,Marc Klein,PG-13,United States,1603.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a goofy movie,37051181.10236221,72761514.95341207,35710333.85104986,1,0,0,78.0,Bill Farmer,Kevin Lima,Jymn Magon,G,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a guy thing,34097826.08695652,29719943.114673913,-4377882.972282611,0,0,0,101.0,Jason Lee,Chris Koch,Greg Glienna,PG-13,United States,379.0,5.901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a haunted house,3365879.8283261806,80676851.69356224,77310971.86523606,1,0,0,86.0,Marlon Wayans,Michael Tiddes,Marlon Wayans,R,United States,871.0,5.947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a haunted house 2,5301225.179552175,28105586.37811576,22804361.198563583,1,1,0,86.0,Marlon Wayans,Michael Tiddes,Marlon Wayans,R,United States,597.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a history of violence,51399897.59344598,98599564.21146953,47199666.61802355,1,0,0,96.0,Viggo Mortensen,David Cronenberg,John Wagner,R,Canada,3640.0,7.166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
a hologram for the king,45747916.66666667,15483722.2375,-30264194.42916667,0,0,0,98.0,Tom Hanks,Tom Tykwer,Dave Eggers,R,United Kingdom,589.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a home of our own,26051211.072664358,3642408.6913494803,-22408802.381314877,0,0,0,104.0,Kathy Bates,Tony Bill,Patrick Sheane Duncan,PG,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a kid in king arthur's court,30875984.251968503,27596372.197506562,-3279612.054461941,0,0,0,89.0,Thomas Ian Nicholas,Michael Gottlieb,Michael Part,PG,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a kiss before dying,34548458.14977974,35536951.724669605,988493.5748898685,1,0,0,94.0,Matt Dillon,James Dearden,Ira Levin,R,United Kingdom,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a knight's tale,115135516.6572558,208107398.53246754,92971881.87521175,1,0,0,132.0,Heath Ledger,Brian Helgeland,Brian Helgeland,PG-13,United States,3320.0,6.867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a league of their own,89436920.88382038,296125799.3250178,206688878.44119743,1,0,0,128.0,Tom Hanks,Penny Marshall,Kim Wilson,PG,United States,1503.0,7.212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
a life less ordinary,23454205.607476637,8534832.968224298,-14919372.639252339,0,0,0,103.0,Cameron Diaz,Danny Boyle,John Hodge,R,United Kingdom,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a little princess,34992782.15223097,20615789.706692915,-14376992.445538055,0,0,0,97.0,Liesel Matthews,Alfonso Cuarón,Frances Hodgson Burnett,G,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a long way down,15903675.538656527,9618996.220532319,-6284679.318124209,0,0,0,96.0,Pierce Brosnan,Pascal Chaumeil,Nick Hornby,R,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a lot like love,48187403.9938556,68886655.14746544,20699251.153609835,1,0,0,107.0,Ashton Kutcher,Nigel Cole,Colin Patrick Lynch,PG-13,United States,1348.0,6.826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
a low down dirty shame,21167341.430499326,62215934.72739541,41048593.296896085,1,0,0,108.0,Keenen Ivory Wayans,Keenen Ivory Wayans,Keenen Ivory Wayans,R,United States,117.0,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
a madea family funeral,24536566.288619474,91702625.46929996,67166059.18068048,1,0,0,109.0,Tyler Perry,Tyler Perry,Tyler Perry,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a man apart,61376086.956521735,75613508.0771739,14237421.120652169,1,0,0,109.0,Vin Diesel,F. Gary Gray,Christian Gudegast,R,United States,945.0,6.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a midnight clear,11179615.110477548,3413576.9700641483,-7766038.1404134,0,0,0,108.0,Peter Berg,Keith Gordon,William Wharton,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a midsummer night's dream,20712484.9939976,30262804.69987995,9550319.705882352,1,0,0,116.0,Kevin Kline,Michael Hoffman,William Shakespeare,PG-13,United Kingdom,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a million ways to die in the west,53012251.79552175,115553132.47655259,62540880.68103084,1,0,0,116.0,Seth MacFarlane,Seth MacFarlane,Seth MacFarlane,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a monster calls,55035087.71929824,60550516.06731946,5515428.348021217,1,0,0,108.0,Lewis MacDougall,J.A. Bayona,Patrick Ness,PG-13,United Kingdom,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a most violent year,26506125.897760876,11724819.127587663,-14781306.770173213,0,0,1,125.0,Oscar Isaac,J.C. Chandor,J.C. Chandor,R,United States,792.0,6.607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
a most wanted man,19879594.42332066,47802326.96662442,27922732.543303758,1,0,1,122.0,Philip Seymour Hoffman,Anton Corbijn,Andrew Bovell,R,United Kingdom,784.0,6.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a night at the roxbury,32717177.91411043,58373536.56748466,25656358.653374232,1,0,0,82.0,Chris Kattan,John Fortenberry,Steve Koren,PG-13,United States,981.0,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a nightmare on elm street,50341586.42824392,169334168.30674002,118992581.8784961,1,0,0,91.0,Heather Langenkamp,Wes Craven,Wes Craven,R,United States,1408.0,7.342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
a nightmare on elm street 2: freddy's revenge,8746282.527881041,87460530.83736059,78714248.30947955,1,1,0,87.0,Robert Englund,Jack Sholder,David Chaskin,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a nightmare on elm street 3: dream warriors,12426496.47887324,123693958.99119718,111267462.51232395,1,1,0,96.0,Heather Langenkamp,Chuck Russell,Wes Craven,R,United States,1978.0,6.701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a nightmare on elm street 4: the dream master,34472527.472527474,130915784.58410819,96443257.11158071,1,1,0,93.0,Robert Englund,Renny Harlin,Wes Craven,R,United States,1573.0,5.859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
a nightmare on elm street 5: the dream child,15179032.258064516,56082372.728225805,40903340.47016129,1,0,0,89.0,Robert Englund,Stephen Hopkins,Wes Craven,R,United States,1398.0,5.413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
a passage to india,46646840.14869889,79303963.49349442,32657123.344795533,1,0,0,164.0,Judy Davis,David Lean,E.M. Forster,PG,United Kingdom,320.0,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a perfect getaway,20474592.074592073,33571814.23216783,13097222.15757576,1,0,0,98.0,Milla Jovovich,David Twohy,David Twohy,R,United States,1362.0,6.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a perfect murder,115472392.6380368,246414945.0404908,130942552.402454,1,0,0,107.0,Michael Douglas,Andrew Davis,Frederick Knott,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a perfect world,65128027.68166089,293360514.784083,228232487.10242212,1,0,0,138.0,Kevin Costner,Clint Eastwood,John Lee Hancock,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a prayer for the dying,16568661.971830986,3956284.4357394367,-12612377.53609155,0,0,0,107.0,Mickey Rourke,Mike Hodges,Jack Higgins,R,United Kingdom,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a prophet,18698303.5304906,25708792.309949562,7010488.779458962,1,0,0,155.0,Tahar Rahim,Jacques Audiard,Thomas Bidegain,R,France,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a quiet place,21238152.13062525,417919727.7092792,396681575.57865393,1,0,0,90.0,Emily Blunt,John Krasinski,Bryan Woods,PG-13,United States,5848.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a rage in harlem,18425844.346549194,24042281.239353895,5616436.892804701,1,0,0,115.0,Forest Whitaker,Bill Duke,Chester Himes,R,United Kingdom,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a river runs through it,26831076.265146114,97129153.44119743,70298077.17605132,1,0,0,123.0,Craig Sheffer,Robert Redford,Norman Maclean,PG,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a room with a view,8586678.832116788,60225399.69069343,51638720.85857664,1,0,0,117.0,Maggie Smith,James Ivory,E.M. Forster,Unrated,United Kingdom,820.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a scanner darkly,13537648.809523808,11919227.5625,-1618421.2470238078,0,0,0,100.0,Keanu Reeves,Richard Linklater,Philip K. Dick,R,United States,1901.0,6.799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a separation,697421.0760337928,31978257.186305024,31280836.11027123,1,0,0,123.0,Payman Maadi,Asghar Farhadi,Asghar Farhadi,PG-13,Iran,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a series of unfortunate events,232493382.7421916,351178323.55479085,118684940.81259924,1,0,0,108.0,Jim Carrey,Brad Silberling,Robert Gordon,PG,Germany,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a serious man,10237296.037296036,45965947.67272727,35728651.63543124,1,0,0,106.0,Michael Stuhlbarg,Ethan Coen,Joel Coen,R,United Kingdom,2307.0,6.709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
a shock to the system,28801836.26625861,8201457.285386382,-20600378.98087223,0,0,0,88.0,Michael Caine,Jan Egleson,Simon Brett,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a simple favor,24986061.330147352,121967855.52727997,96981794.19713262,1,0,0,117.0,Anna Kendrick,Paul Feig,Darcey Bell,R,Canada,1756.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a simple plan,56488595.438175276,30722778.151860747,-25765817.28631453,0,0,0,121.0,Bill Paxton,Sam Raimi,Scott B. Smith,R,United Kingdom,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a simple wish,54726479.75077882,16310554.935825545,-38415924.81495327,0,0,0,89.0,Martin Short,Michael Ritchie,Jeff Rothberg,PG,United States,171.0,5.512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a single man,10068317.285648784,35907776.2173315,25839458.931682713,1,0,0,99.0,Colin Firth,Tom Ford,Christopher Isherwood,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a soldier's story,18115495.668912414,65884086.17805582,47768590.50914341,1,0,0,101.0,Howard E. Rollins Jr.,Norman Jewison,Charles Fuller,PG,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a sound of thunder,128499743.98361495,18737615.824372757,-109762128.1592422,0,0,0,110.0,Edward Burns,Peter Hyams,Ray Bradbury,PG-13,Czech Republic,435.0,4.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
